setting,qs,seed,fam,svc_c,best_ood
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,42,classical_ext,10.0,0.8617788461538463
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,42,classical_ext,100.0,0.8662660256410256
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,42,quantum,1.0,0.8258814102564103
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,999,classical_ext,0.01,0.8084134615384615
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,999,classical_ext,0.1,0.7874198717948717
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,999,classical_ext,1.0,0.814022435897436
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,999,classical_ext,10.0,0.8617788461538463
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,999,classical_ext,100.0,0.8662660256410256
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,42,999,quantum,1.0,0.8258814102564103
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,123,classical_ext,0.01,0.8076527062192567
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,123,classical_ext,0.1,0.8065727926123452
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,123,classical_ext,1.0,0.8076527062192567
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,123,classical_ext,10.0,0.8526651946056606
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,123,classical_ext,100.0,0.8629454895005048
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,123,quantum,1.0,0.8319216026963654
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,42,classical_ext,0.01,0.8076527062192567
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,42,classical_ext,0.1,0.8065727926123452
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,42,classical_ext,1.0,0.8076527062192567
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,42,classical_ext,10.0,0.8526651946056606
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,42,classical_ext,100.0,0.8629454895005048
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,42,quantum,1.0,0.8319216026963654
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,999,classical_ext,0.01,0.8076527062192567
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,999,classical_ext,0.1,0.8065727926123452
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,999,classical_ext,1.0,0.8076527062192567
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,999,classical_ext,10.0,0.8526651946056606
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,999,classical_ext,100.0,0.8629454895005048
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,7,999,quantum,1.0,0.8319216026963654
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,123,classical_ext,0.01,0.7920037236774524
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,123,classical_ext,0.1,0.774942218798151
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,123,classical_ext,1.0,0.8024203903441192
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,123,classical_ext,10.0,0.8571199280945043
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,123,classical_ext,100.0,0.8663809707241911
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,123,quantum,1.0,0.8181015665125835
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,42,classical_ext,0.01,0.7920037236774524
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,42,classical_ext,0.1,0.774942218798151
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,42,classical_ext,1.0,0.8024203903441192
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,42,classical_ext,10.0,0.8571199280945043
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,42,classical_ext,100.0,0.8663809707241911
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,42,quantum,1.0,0.8181015665125835
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,999,classical_ext,0.01,0.7920037236774524
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,999,classical_ext,0.1,0.774942218798151
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,999,classical_ext,1.0,0.8024203903441192
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,999,classical_ext,10.0,0.8571199280945043
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,999,classical_ext,100.0,0.8663809707241911
unsw_dos__natural_cur__ms123__q2000_id1000_ood1000,999,999,quantum,1.0,0.8181015665125835
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,123,classical_ext,0.01,0.7446023166023166
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,123,classical_ext,0.1,0.7812664092664092
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,123,classical_ext,1.0,0.7975444015444015
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,123,classical_ext,10.0,0.853096525096525
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,123,classical_ext,100.0,0.864957528957529
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,123,quantum,1.0,0.8117528957528957
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,42,classical_ext,0.01,0.7446023166023166
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,42,classical_ext,0.1,0.7812664092664092
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,42,classical_ext,1.0,0.7975444015444015
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,42,classical_ext,10.0,0.853096525096525
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,42,classical_ext,100.0,0.864957528957529
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,42,quantum,1.0,0.8117528957528957
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,999,classical_ext,0.01,0.7446023166023166
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,999,classical_ext,0.1,0.7812664092664092
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,999,classical_ext,1.0,0.7975444015444015
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,999,classical_ext,10.0,0.853096525096525
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,999,classical_ext,100.0,0.864957528957529
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,123,999,quantum,1.0,0.8117528957528957
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,123,classical_ext,0.01,0.7403907057372404
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,123,classical_ext,0.1,0.7966629996332967
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,123,classical_ext,1.0,0.8025358091364692
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,123,classical_ext,10.0,0.8673033970063673
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,123,classical_ext,100.0,0.8691758064695358
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,123,quantum,1.0,0.830883088308831
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,42,classical_ext,0.01,0.7403907057372404
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,42,classical_ext,0.1,0.7966629996332967
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,42,classical_ext,1.0,0.8025358091364692
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,42,classical_ext,10.0,0.8673033970063673
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,42,classical_ext,100.0,0.8691758064695358
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,42,quantum,1.0,0.830883088308831
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,999,classical_ext,0.01,0.7403907057372404
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,999,classical_ext,0.1,0.7966629996332967
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,999,classical_ext,1.0,0.8025358091364692
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,999,classical_ext,10.0,0.8673033970063673
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,999,classical_ext,100.0,0.8691758064695358
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,2024,999,quantum,1.0,0.830883088308831
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,123,classical_ext,0.01,0.7332490268529314
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,123,classical_ext,0.1,0.7860286707897804
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,123,classical_ext,1.0,0.8296004663202197
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,123,classical_ext,10.0,0.8776181114031101
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,123,classical_ext,100.0,0.8853859985378094
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,123,quantum,1.0,0.8333695587741311
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,42,classical_ext,0.01,0.7332490268529314
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,42,classical_ext,0.1,0.7860286707897804
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,42,classical_ext,1.0,0.8290348554604912
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,42,classical_ext,10.0,0.8776181114031101
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,42,classical_ext,100.0,0.8853859985378094
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,42,quantum,1.0,0.8333695587741311
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,999,classical_ext,0.01,0.7332490268529314
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,999,classical_ext,0.1,0.7860286707897804
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,999,classical_ext,1.0,0.8296004663202197
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,999,classical_ext,10.0,0.8776181114031101
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,999,classical_ext,100.0,0.8853859985378094
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,42,999,quantum,1.0,0.8333695587741311
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,123,classical_ext,0.01,0.7382466814159292
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,123,classical_ext,0.1,0.7902082016434893
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,123,classical_ext,1.0,0.8008207569532237
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,123,classical_ext,10.0,0.8594490755372945
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,123,classical_ext,100.0,0.8798050331858407
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,123,quantum,1.0,0.8362189870417194
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,42,classical_ext,0.01,0.7382466814159292
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,42,classical_ext,0.1,0.7902082016434893
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,42,classical_ext,1.0,0.8008207569532237
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,42,classical_ext,10.0,0.8594490755372945
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,42,classical_ext,100.0,0.8798050331858407
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,42,quantum,1.0,0.8362189870417194
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,999,classical_ext,0.01,0.7382466814159292
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,999,classical_ext,0.1,0.7902082016434893
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,999,classical_ext,1.0,0.8008207569532237
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,999,classical_ext,10.0,0.8588959781921618
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,999,classical_ext,100.0,0.8798050331858407
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,7,999,quantum,1.0,0.8362189870417194
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,123,classical_ext,0.01,0.7489082672902435
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,123,classical_ext,0.1,0.8039486339297068
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,123,classical_ext,1.0,0.8135504493481704
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,123,classical_ext,10.0,0.8631040643199404
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,123,classical_ext,100.0,0.8662733918471611
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,123,quantum,1.0,0.8135936618388027
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,42,classical_ext,0.01,0.7489082672902435
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,42,classical_ext,0.1,0.8039486339297068
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,42,classical_ext,1.0,0.8135504493481704
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,42,classical_ext,10.0,0.8631040643199404
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,42,classical_ext,100.0,0.8662733918471611
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,42,quantum,1.0,0.8135936618388027
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,999,classical_ext,0.01,0.7489082672902435
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,999,classical_ext,0.1,0.8039486339297068
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,999,classical_ext,1.0,0.8135504493481704
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,999,classical_ext,10.0,0.8631040643199404
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,999,classical_ext,100.0,0.8662733918471611
unsw_dos__natural_cur__ms123__q4000_id1800_ood1800,999,999,quantum,1.0,0.8135936618388027
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,123,classical_ext,0.01,0.8322765047797474
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,123,classical_ext,0.1,0.7936702374661735
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,123,classical_ext,1.0,0.8117003730925045
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,123,classical_ext,10.0,0.8407391394853565
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,123,classical_ext,100.0,0.8478086820066932
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,123,quantum,1.0,0.8227410289667099
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,42,classical_ext,0.01,0.8322765047797474
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,42,classical_ext,0.1,0.7936702374661735
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,42,classical_ext,1.0,0.8117003730925045
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,42,classical_ext,10.0,0.8407391394853565
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,42,classical_ext,100.0,0.8478086820066932
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,42,quantum,1.0,0.8227410289667099
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,999,classical_ext,0.01,0.8322765047797474
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,999,classical_ext,0.1,0.7936702374661735
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,999,classical_ext,1.0,0.8117003730925045
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,999,classical_ext,10.0,0.8407391394853565
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,999,classical_ext,100.0,0.8478086820066932
unsw_dos__natural_cur__ms42__q1000_id500_ood500,123,999,quantum,1.0,0.8227410289667099
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,123,classical_ext,0.01,0.7798242946984366
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,123,classical_ext,0.1,0.8186218815509434
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,123,classical_ext,1.0,0.8186218815509434
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,123,classical_ext,10.0,0.8308716455169545
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,123,classical_ext,100.0,0.8311116800819318
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,123,quantum,1.0,0.8336560464706917
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,42,classical_ext,0.01,0.7798242946984366
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,42,classical_ext,0.1,0.8186218815509434
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,42,classical_ext,1.0,0.8186218815509434
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,42,classical_ext,10.0,0.8308716455169545
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,42,classical_ext,100.0,0.8311116800819318
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,42,quantum,1.0,0.8336560464706917
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,999,classical_ext,0.01,0.7798242946984366
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,999,classical_ext,0.1,0.8186218815509434
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,999,classical_ext,1.0,0.8186218815509434
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,999,classical_ext,10.0,0.8308716455169545
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,999,classical_ext,100.0,0.8311116800819318
unsw_dos__natural_cur__ms42__q1000_id500_ood500,2024,999,quantum,1.0,0.8336560464706917
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,123,classical_ext,0.01,0.8355769230769231
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,123,classical_ext,0.1,0.7759615384615385
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,123,classical_ext,1.0,0.7709935897435898
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,123,classical_ext,10.0,0.8532051282051282
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,123,classical_ext,100.0,0.8576923076923078
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,123,quantum,1.0,0.8394230769230769
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,42,classical_ext,0.01,0.8355769230769231
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,42,classical_ext,0.1,0.7759615384615385
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,42,classical_ext,1.0,0.7709935897435898
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,42,classical_ext,10.0,0.8532051282051282
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,42,classical_ext,100.0,0.8576923076923078
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,42,quantum,1.0,0.8394230769230769
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,999,classical_ext,0.01,0.8355769230769231
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,999,classical_ext,0.1,0.7759615384615385
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,999,classical_ext,1.0,0.7709935897435898
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,999,classical_ext,10.0,0.8532051282051282
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,999,classical_ext,100.0,0.8576923076923078
unsw_dos__natural_cur__ms42__q1000_id500_ood500,42,999,quantum,1.0,0.8394230769230769
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,123,classical_ext,0.01,0.7137896423888233
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,123,classical_ext,0.1,0.7769098768030305
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,123,classical_ext,1.0,0.7721584562335077
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,123,classical_ext,10.0,0.8291835974810187
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,123,classical_ext,100.0,0.8431869323792718
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,123,quantum,1.0,0.7852309336096226
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,42,classical_ext,0.01,0.7137896423888233
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,42,classical_ext,0.1,0.7769098768030305
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,42,classical_ext,1.0,0.7721584562335077
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,42,classical_ext,10.0,0.8291835974810187
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,42,classical_ext,100.0,0.8431869323792718
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,42,quantum,1.0,0.7852309336096226
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,999,classical_ext,0.01,0.7137896423888233
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,999,classical_ext,0.1,0.7769098768030305
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,999,classical_ext,1.0,0.7721584562335077
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,999,classical_ext,10.0,0.8291835974810187
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,999,classical_ext,100.0,0.8431869323792718
unsw_dos__natural_cur__ms42__q1000_id500_ood500,7,999,quantum,1.0,0.7852309336096226
unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,123,classical_ext,0.01,0.7366982478077558
unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,123,classical_ext,0.1,0.810449029320765
unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,123,classical_ext,1.0,0.78776511325927
unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,123,classical_ext,10.0,0.8389361804453421
unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,123,classical_ext,100.0,0.8335417368024496
unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,123,quantum,1.0,0.7976242004520753
unsw_dos__natural_cur__ms42__q1000_id500_ood500,999,42,classical_ext,0.01,0.7366982478077558
